,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
312,4000,1.0,1,555,2,4.0,8,0,0,0,0,0,0,0,0,Chelsea
313,2150,1.0,1,669,6,2.0,4,0,0,0,0,0,0,0,0,Hamilton Heights
314,12000,2.0,2,1828,4,7.0,76,0,0,0,0,0,0,0,0,Upper East Side
315,2300,0.0,1,425,8,12.0,28,1,0,0,0,0,0,0,0,Midtown West
316,10780,3.0,2,1608,6,12.0,5,1,0,0,1,0,1,0,0,Battery Park City
317,1650,1.0,1,585,1,4.0,96,1,0,0,0,0,0,0,0,Washington Heights
318,5350,1.0,1,900,1,15.0,51,0,0,0,0,1,0,0,0,Greenwich Village
319,4495,2.0,2,951,12,20.0,32,0,1,0,1,1,0,0,1,Midtown East
320,14500,2.0,2,1400,2,3.0,98,0,0,0,0,0,0,0,0,Upper West Side
321,3800,2.0,2,1100,5,10.0,12,0,0,0,1,0,0,0,0,Lower East Side
322,1800,1.0,1,670,4,1.0,116,1,1,1,1,1,1,0,1,East Harlem
323,2450,0.0,1,400,2,3.0,116,0,0,0,0,0,0,0,0,Upper West Side
324,6000,1.0,1,1000,2,2.0,116,0,0,0,0,1,0,0,0,Soho
325,2750,2.0,1,750,14,3.0,116,0,0,0,1,0,0,0,0,Upper East Side
326,5050,1.0,1,985,5,39.0,37,1,1,0,1,0,0,0,0,Upper East Side
327,2200,1.0,1,550,2,2.0,108,0,0,0,0,0,1,0,0,Hamilton Heights
328,3085,0.0,1,506,5,10.0,44,1,0,1,0,0,0,0,0,Midtown East
329,3650,0.0,1,517,6,2.0,2,0,0,0,0,0,0,0,0,Gramercy Park
330,3800,1.0,1,710,6,31.0,37,0,0,0,1,1,0,0,0,Midtown East
331,3500,0.0,1,585,2,3.0,17,1,0,0,0,0,0,0,0,Flatiron
332,10500,4.0,2,1900,5,9.0,84,0,0,0,0,0,0,0,0,Upper West Side
333,7999,4.0,2,1825,5,11.0,91,0,0,0,0,0,0,0,0,Upper West Side
334,4185,1.0,1,884,10,42.0,27,0,0,0,1,1,0,0,0,Midtown East
335,3350,0.0,1,400,2,25.0,26,0,0,1,0,0,1,0,0,Midtown East
336,2850,3.0,1,850,2,5.0,96,0,0,0,0,0,0,0,0,Central Harlem
337,3323,3.0,1,1400,3,3.0,96,0,0,0,0,0,0,0,0,Washington Heights
338,4300,2.0,1,650,3,3.0,116,0,0,0,0,0,0,0,0,West Village
339,5900,1.0,1,980,3,24.0,33,1,0,0,0,0,0,0,0,Upper East Side
340,3200,2.0,1,900,8,6.0,76,0,0,0,0,0,0,0,0,Upper East Side
341,10662,3.0,4,2044,2,9.0,85,1,0,0,0,0,0,0,0,Upper West Side
342,6650,2.0,2,1143,6,30.0,10,1,0,1,1,1,1,0,1,Upper West Side
343,3800,1.0,1,682,3,12.0,31,0,0,0,0,0,0,1,0,Battery Park City
344,4080,1.0,1,560,1,2.0,29,1,0,0,0,0,0,0,0,Chelsea
345,5000,2.0,2,1000,2,1.0,116,0,0,1,0,0,1,0,0,East Village
346,3500,1.0,1,700,1,5.0,91,0,0,0,0,0,1,0,0,Upper West Side
347,7500,2.0,2,1487,10,9.0,9,0,1,1,1,1,1,0,1,Upper East Side
348,4575,0.0,1,853,3,11.0,52,1,0,1,0,1,1,1,0,Tribeca
349,4000,1.0,1,775,2,4.0,90,1,0,0,0,0,0,0,0,Financial District
350,3925,0.0,1,572,0,11.0,4,1,0,0,0,0,0,0,0,East Village
351,5500,1.0,2,934,2,18.0,29,0,0,0,0,0,1,1,0,Upper East Side
352,8500,3.0,2,1650,2,18.0,14,0,0,0,0,0,0,0,0,Midtown East
353,3300,3.0,2,1300,2,2.0,96,0,0,0,0,0,0,0,0,Washington Heights
354,15000,2.0,3,2800,6,4.0,109,0,0,1,0,0,0,0,0,Greenwich Village
355,4950,1.0,1,812,4,5.0,19,1,1,1,1,1,0,0,1,Upper West Side
356,9995,3.0,3,1552,3,9.0,13,1,1,0,1,1,0,0,1,Upper East Side
357,3495,1.0,1,771,2,7.0,90,1,0,0,0,0,0,0,0,Financial District
358,2600,2.0,1,740,12,2.0,101,0,1,0,1,1,0,0,1,Upper East Side
359,3000,2.0,1,800,3,1.0,96,0,0,0,0,0,0,0,0,Midtown West
360,5855,2.0,2,1171,10,9.0,27,1,0,0,0,0,0,0,0,Midtown East
361,4500,1.0,1,874,2,3.0,25,0,0,1,1,0,0,0,0,Upper East Side
362,7995,1.0,1,1075,4,33.0,33,0,0,0,1,0,1,0,0,Midtown
363,18000,4.0,4,3160,1,5.0,79,0,0,0,0,0,0,0,0,Upper West Side
364,2450,0.0,1,475,3,15.0,85,0,0,0,0,0,0,0,0,Upper West Side
365,3791,1.0,1,585,12,16.0,4,1,0,0,0,0,0,0,0,Midtown West
366,5600,1.0,1,865,2,9.0,85,0,0,0,0,0,0,0,0,Greenwich Village
367,3945,1.0,1,609,5,3.0,9,1,0,0,0,0,0,0,0,Tribeca
368,3000,0.0,1,613,3,7.0,31,0,1,1,1,1,0,0,1,Battery Park City
369,7500,2.0,2,1400,4,6.0,90,0,1,0,1,1,1,0,1,Upper East Side
370,3950,1.0,1,606,2,37.0,6,0,0,1,1,1,0,0,1,Financial District
371,3450,0.0,1,500,1,1.0,3,1,0,0,0,0,0,0,0,East Village
372,3200,1.0,1,717,2,5.0,28,0,0,0,0,0,0,0,0,Battery Park City
373,5850,1.0,1,850,2,24.0,30,0,1,0,1,1,0,0,1,Flatiron
374,10995,4.0,3,2200,4,12.0,90,1,0,1,0,0,0,0,0,Upper West Side
375,2800,0.0,1,550,1,3.0,58,0,0,0,1,1,0,0,1,Chelsea
376,2575,0.0,1,386,10,20.0,29,1,1,1,0,0,1,0,0,Midtown West
377,1599,0.0,1,343,6,16.0,55,1,0,0,0,0,0,0,0,Central Harlem
378,3400,1.0,1,606,6,26.0,37,1,0,0,0,0,0,0,0,Midtown East
379,2995,2.0,1,900,5,4.0,106,0,0,0,0,0,0,0,0,Midtown West
380,3790,1.0,1,752,7,5.0,7,1,0,0,0,0,0,0,0,Midtown West
381,4195,1.0,1,760,2,5.0,55,0,0,0,0,0,0,0,0,Upper East Side
382,9415,3.0,2,1650,10,14.0,53,1,0,0,0,0,0,0,0,Upper East Side
383,1795,1.0,1,800,3,4.0,79,0,0,0,0,0,0,0,0,Inwood
384,6000,1.0,1,982,7,50.0,6,0,0,0,0,0,0,0,0,Midtown South
385,4765,1.0,1,741,4,6.0,2,1,0,0,0,0,0,0,0,Upper West Side
386,5250,1.0,1,896,4,6.0,8,0,0,0,0,0,0,0,0,East Village
387,17500,3.0,3,2433,3,20.0,9,0,0,0,1,0,0,0,0,Upper East Side
388,5250,2.0,1,861,4,15.0,37,1,0,0,0,0,0,0,0,Midtown West
389,3845,1.0,1,841,5,4.0,17,1,0,0,0,0,0,0,0,Upper West Side
390,8000,2.0,2,1907,1,34.0,102,0,0,0,0,0,0,0,0,Financial District
391,3560,1.0,1,698,6,5.0,14,1,0,1,1,1,1,0,1,Upper West Side
392,1775,0.0,1,400,5,3.0,96,0,0,0,0,0,0,0,0,Upper West Side
393,5100,2.0,2,1040,2,5.0,90,1,0,0,0,0,0,0,0,Financial District
394,8000,3.0,3,2084,2,9.0,85,1,0,0,0,0,0,0,0,Upper West Side
395,7650,1.0,1,900,1,9.0,11,0,0,0,0,0,0,0,0,Midtown
396,15000,3.0,3,2070,3,19.0,29,0,0,0,0,1,1,0,0,Upper East Side
397,3100,0.0,1,520,1,18.0,53,0,0,0,0,0,0,0,0,Midtown
398,2445,0.0,1,500,4,2.0,96,0,0,0,0,0,0,0,0,East Village
399,5200,1.0,1,861,4,14.0,37,0,1,1,1,1,1,0,0,Midtown West
400,3285,0.0,1,494,3,7.0,54,1,0,0,0,0,0,0,0,Upper East Side
401,10000,2.0,1,1500,1,6.0,106,1,0,0,1,1,1,0,0,Soho
402,5250,1.0,1,850,2,25.0,42,1,0,0,0,0,0,0,0,Upper West Side
403,4600,3.0,2,1013,2,6.0,96,0,0,0,0,0,0,0,0,Central Harlem
404,4450,2.0,2,1350,6,18.0,53,0,0,0,0,0,0,0,0,Midtown East
405,9000,3.0,3,1800,3,8.0,100,0,0,0,1,0,0,0,0,Upper West Side
406,7000,2.0,2,1325,2,27.0,8,0,1,1,1,1,0,0,1,Financial District
407,15000,3.0,3,1981,9,16.0,11,0,0,1,1,1,1,1,1,Upper East Side
408,2995,1.0,1,750,2,12.0,91,0,0,0,0,0,0,0,0,Morningside Heights
409,4200,1.0,1,719,4,2.0,9,0,1,1,1,1,1,0,1,Tribeca
410,2600,0.0,1,400,5,18.0,30,0,0,0,0,0,0,0,0,Midtown East
411,9700,4.0,3,2000,2,10.0,75,1,0,0,0,0,0,0,0,Central Park South
412,6058,2.0,2,1222,13,9.0,1,1,0,0,0,0,0,0,0,Upper East Side
413,11257,5.0,3,2000,9,8.0,6,1,0,0,0,0,0,0,0,Financial District
414,5000,1.0,1,700,3,7.0,16,0,1,1,1,1,1,0,1,Chelsea
415,2400,0.0,1,503,1,12.0,30,0,1,1,1,1,0,1,0,Upper West Side
416,3250,0.0,1,525,6,9.0,14,1,0,0,0,0,0,0,0,Upper West Side
417,14000,2.0,2,2000,4,55.0,33,0,0,0,1,1,0,0,0,Midtown
418,4035,0.0,1,490,3,41.0,6,1,0,0,0,0,0,0,0,Chelsea
419,3395,1.0,1,620,9,6.0,15,1,0,1,1,1,0,0,0,Midtown East
420,14000,3.0,3,2153,1,6.0,9,0,1,0,1,1,1,1,1,Upper East Side
421,2825,0.0,1,538,1,18.0,112,1,0,0,0,0,0,0,0,Financial District
422,2050,0.0,1,300,8,1.0,106,0,0,0,0,0,0,0,0,East Village
423,2995,0.0,1,500,2,3.0,50,0,0,0,0,0,0,1,0,Greenwich Village
424,5050,2.0,2,1195,4,2.0,28,1,0,0,0,0,0,0,0,Upper West Side
425,5900,0.0,1,1650,1,3.0,11,0,0,0,0,0,0,0,0,Soho
426,2450,0.0,1,550,6,13.0,52,0,0,0,0,0,0,0,0,Upper East Side
427,2200,0.0,1,400,8,4.0,86,0,1,1,1,1,1,0,0,Midtown East
428,3730,1.0,1,740,2,28.0,9,1,0,0,0,0,0,0,0,Financial District
429,5600,1.0,1,909,1,10.0,6,1,0,1,1,1,1,0,1,Tribeca
430,2800,1.0,1,600,5,5.0,96,0,0,0,0,0,0,0,0,Lower East Side
431,11000,2.0,2,2101,1,3.0,110,0,0,0,0,0,0,0,0,Greenwich Village
432,4350,1.0,1,643,4,14.0,2,0,0,0,0,0,0,0,0,Midtown East
433,3900,1.0,1,850,3,1.0,106,0,0,0,0,0,0,0,0,Upper West Side
434,6500,2.0,2,1175,2,42.0,6,0,1,0,0,0,0,0,0,Financial District
435,7495,2.0,1,650,3,6.0,106,0,0,0,0,0,0,0,0,Soho
436,2999,1.0,1,800,4,2.0,96,0,0,0,0,0,0,0,0,Upper East Side
437,2595,1.0,1,600,7,5.0,106,0,0,1,1,1,1,0,1,East Village
438,5250,2.0,2,1000,2,6.0,34,0,0,0,0,0,0,0,0,Midtown West
439,5995,2.0,2,1500,2,4.0,89,0,0,0,0,0,0,0,0,Upper West Side
440,3946,1.0,1,547,1,12.0,29,1,0,0,0,0,0,0,0,Chelsea
441,7800,2.0,2,1404,43,35.0,10,0,0,1,1,1,1,0,1,Battery Park City
442,3200,0.0,1,613,3,3.0,31,0,1,1,0,0,0,0,0,Battery Park City
443,4950,2.0,1,900,5,3.0,116,1,0,1,0,1,0,0,0,Upper West Side
444,3650,2.0,1,850,43,3.0,14,1,0,0,0,0,0,0,0,Upper East Side
445,2600,0.0,1,570,2,19.0,13,0,0,0,0,0,0,0,0,Financial District
446,3100,4.0,1,1000,2,2.0,109,0,0,0,0,0,0,0,0,Washington Heights
447,4500,2.0,1,900,3,2.0,116,1,1,1,1,1,0,0,0,Lower East Side
448,5250,1.0,1,724,5,14.0,9,1,0,0,0,0,0,0,0,Tribeca
449,3375,1.0,1,658,6,15.0,14,1,0,1,1,1,1,0,1,Midtown West
450,4600,2.0,1,955,16,8.0,65,1,0,0,0,0,0,0,0,Upper East Side
451,3675,1.0,1,650,3,26.0,31,0,0,0,0,1,0,0,0,Midtown East
452,3350,1.0,1,800,1,5.0,116,0,0,0,1,0,0,0,0,Little Italy
453,3500,1.0,1,760,5,3.0,8,0,0,1,0,0,0,0,0,Midtown West
454,6250,2.0,1,800,1,8.0,87,1,0,0,0,0,1,0,0,Financial District
455,4700,1.0,1,941,7,22.0,39,1,0,0,0,0,0,0,0,Midtown East
456,2485,0.0,1,550,8,4.0,55,0,0,1,1,1,1,0,0,Upper East Side
457,12500,3.0,3,1776,7,6.0,9,0,1,0,1,1,0,0,1,Upper West Side
458,4615,1.0,1,775,9,7.0,86,1,0,0,0,0,0,0,0,Gramercy Park
459,3250,0.5,1,650,4,15.0,85,1,0,0,0,0,0,0,0,Financial District
460,4000,1.0,1,900,16,12.0,65,0,0,0,1,1,0,0,1,Upper East Side
461,2000,0.0,1,400,5,5.0,53,0,0,0,1,1,1,0,1,Midtown West
462,3950,1.0,1,860,2,33.0,29,0,0,0,0,0,0,0,0,Midtown
463,2099,0.0,1,300,1,3.0,116,1,0,0,0,0,0,0,0,Gramercy Park
464,10000,2.0,2,1849,2,4.0,89,0,0,0,0,1,0,0,0,Central Park South
465,3195,0.0,1,620,10,3.0,18,1,0,0,0,0,0,0,0,Upper East Side
466,2750,0.0,1,428,3,12.0,15,1,0,0,0,0,0,0,0,Financial District
467,2950,0.0,1,525,5,20.0,30,0,0,0,1,1,0,0,0,Midtown East
468,5400,1.0,1,855,1,14.0,8,0,0,0,0,0,0,0,0,Flatiron
469,5100,1.0,1,767,2,10.0,9,1,0,0,0,0,0,0,0,Flatiron
470,2150,1.0,1,615,4,5.0,12,0,1,0,1,1,0,0,1,East Harlem
471,4800,2.0,2,1150,3,6.0,30,0,0,0,1,0,1,0,0,Upper West Side
472,3415,1.0,1,592,1,7.0,116,1,0,0,0,0,0,0,0,Financial District
473,5995,2.0,1,950,3,5.0,116,1,0,0,0,1,0,0,0,East Village
474,3695,1.0,1,1000,4,14.0,89,0,0,0,0,0,0,0,0,Upper West Side
475,2650,0.0,1,547,2,2.0,86,0,0,0,0,0,0,0,0,Central Park South
476,4600,1.0,1,750,6,3.0,106,0,0,0,0,0,0,0,0,Greenwich Village
477,2790,0.0,1,472,4,4.0,47,1,0,0,0,0,0,0,0,Financial District
478,3700,1.0,1,800,1,4.0,25,0,1,0,1,1,1,0,1,Upper West Side
479,4500,2.0,1,864,5,30.0,30,0,0,1,0,1,0,0,1,Midtown East
480,14500,3.0,3,1800,2,31.0,22,0,0,0,0,0,0,0,0,Upper West Side
481,3550,1.0,1,642,10,29.0,29,1,0,0,0,0,0,0,0,Midtown West
482,3535,1.0,1,702,5,10.0,17,1,0,0,0,0,0,0,0,Upper West Side
483,9000,1.0,2,1800,2,5.0,116,0,0,0,0,0,0,0,0,Soho
484,4000,1.0,1,639,5,8.0,37,1,0,0,0,0,0,0,0,Upper West Side
485,3323,0.0,1,431,2,21.0,16,1,1,0,0,1,1,0,1,Flatiron
486,6495,3.0,2,1195,3,28.0,37,1,1,1,0,1,0,0,0,Midtown
487,2400,1.0,1,400,5,2.0,76,0,0,0,0,1,0,0,0,Midtown East
488,4600,2.0,2,1100,10,12.0,57,0,1,0,1,1,0,0,0,Upper East Side
489,8000,2.0,2,1436,1,7.0,47,0,0,0,1,1,1,0,0,Midtown
490,4495,2.0,1,801,6,21.0,31,1,0,1,0,0,0,0,0,Midtown East
491,2900,1.0,1,700,3,4.0,30,0,0,0,1,1,1,0,1,Upper West Side
492,6080,2.0,2,1211,5,31.0,17,1,0,0,0,0,0,0,0,Upper West Side
493,5100,4.0,1,1200,7,5.0,41,1,0,0,0,0,0,0,0,Upper East Side
494,3453,0.0,1,514,12,6.0,4,1,0,0,0,0,0,0,0,Midtown West
495,9000,2.0,2,1611,1,9.0,8,0,0,0,0,0,0,0,0,Flatiron
496,9350,2.0,2,1700,2,14.0,85,0,0,0,1,0,0,0,0,Upper West Side
497,3510,1.0,1,788,7,4.0,29,1,0,0,0,0,0,0,0,Upper West Side
498,4506,2.0,1,1134,2,20.0,85,1,1,1,0,1,1,0,1,Upper West Side
499,4000,1.0,1,550,2,9.0,89,0,1,1,1,1,1,0,1,Midtown
500,3000,0.0,1,620,9,17.0,46,0,0,0,0,0,0,0,0,Midtown East
501,3370,1.0,1,583,10,12.0,16,1,0,0,0,0,0,0,0,Midtown West
502,6310,2.0,2,988,5,3.0,9,1,0,0,0,0,0,0,0,Tribeca
503,4995,2.0,2,908,7,15.0,29,1,0,0,0,0,0,0,0,Upper West Side
504,3495,1.0,1,773,3,30.0,29,0,1,0,1,1,0,0,1,Upper East Side
505,3823,0.0,1,924,3,15.0,44,1,0,0,0,0,0,0,0,Financial District
506,12500,4.0,3,2150,2,25.0,38,0,0,0,0,0,0,0,0,Midtown West
507,12000,5.0,3,3425,2,8.0,111,1,0,0,0,0,0,0,0,Midtown
508,7995,3.0,2,1317,4,9.0,7,1,0,0,0,0,0,0,0,Upper West Side
509,3100,1.0,1,683,1,4.0,30,0,0,0,0,0,0,0,0,Upper West Side
510,4610,1.0,1,602,3,8.0,16,1,1,1,1,1,1,0,1,Chelsea
511,4768,1.0,1,600,2,39.0,16,1,1,0,1,1,0,0,1,Flatiron
512,3650,1.0,1,709,4,3.0,116,0,0,0,1,1,0,0,0,Financial District
513,2750,0.0,1,500,3,4.0,28,0,0,0,1,1,1,0,0,Midtown East
514,3900,3.0,1,1100,1,6.0,96,0,0,0,0,0,1,0,0,Upper West Side
515,4000,1.0,1,768,2,37.0,9,0,0,0,0,0,0,0,0,Midtown West
516,5500,1.0,1,900,4,5.0,96,1,0,0,0,0,0,0,0,Upper West Side
517,1850,2.0,1,550,2,2.0,116,1,0,0,0,0,0,0,0,East Harlem
518,3150,1.0,1,770,8,7.0,55,0,0,0,1,0,0,0,0,Upper East Side
519,2400,1.0,1,775,2,2.0,95,0,0,0,0,0,0,0,0,Upper West Side
520,11500,2.0,2,1644,1,5.0,89,0,0,0,0,0,0,0,0,Upper East Side
521,2700,0.0,1,560,6,15.0,44,1,0,0,0,1,0,0,0,Midtown East
522,9950,3.0,2,1900,16,16.0,28,0,1,1,0,0,1,1,0,Upper East Side
523,3200,1.0,1,670,1,7.0,29,0,1,0,1,1,0,0,1,Upper West Side
524,4495,1.0,1,778,3,34.0,13,1,0,0,0,0,0,0,0,Midtown
525,3150,1.0,1,700,12,8.0,32,0,0,0,0,0,0,0,0,Midtown East
526,5500,0.0,1,1200,4,9.0,109,0,0,0,0,0,0,0,0,Greenwich Village
527,3950,1.0,1,737,1,9.0,19,1,1,1,1,1,1,0,1,Midtown West
528,4200,4.0,2,2000,7,5.0,90,0,0,0,1,0,0,0,0,East Harlem
529,3195,2.0,1,850,3,4.0,106,0,0,0,0,0,0,0,0,Gramercy Park
530,4000,1.0,1,850,7,12.0,34,0,0,0,0,0,0,0,0,Midtown East
531,9995,2.0,2,1809,5,11.0,86,0,0,0,0,0,0,0,0,Midtown West
532,5125,2.0,2,1034,2,10.0,90,1,0,0,0,0,0,0,0,Financial District
533,2625,0.0,1,565,1,2.0,12,0,0,0,0,0,0,0,0,Financial District
534,3225,0.0,1,520,2,30.0,14,1,0,0,0,0,0,0,0,Midtown South
535,5950,1.0,1,732,8,16.0,10,1,0,0,0,0,0,0,0,Chelsea
536,2650,0.0,1,500,2,7.0,53,0,0,0,1,0,0,0,0,Midtown
537,7500,1.0,1,992,5,14.0,86,0,0,0,0,0,0,0,0,Midtown West
538,5200,4.0,2,1500,1,1.0,91,1,0,0,0,0,0,0,0,Morningside Heights
539,6650,2.0,2,1171,3,6.0,61,1,0,1,0,1,0,0,0,Midtown East
540,2450,0.0,1,435,8,20.0,28,1,0,0,0,0,0,0,0,Midtown West
541,6700,2.0,1,1000,1,29.0,51,0,0,0,0,0,0,0,0,Greenwich Village
542,7195,2.0,2,1450,2,7.0,10,0,1,0,0,0,1,0,0,Midtown East
543,3350,0.0,1,428,10,4.0,0,1,0,0,0,0,0,0,0,Midtown West
544,4686,1.0,1,759,43,7.0,8,1,0,0,0,0,0,0,0,Upper West Side
545,4500,1.0,1,938,1,7.0,180,0,0,0,1,1,0,0,1,Financial District
546,2600,0.0,1,452,3,32.0,29,0,0,0,0,0,0,0,0,Financial District
547,3000,1.0,1,703,4,5.0,27,0,1,0,1,1,0,0,1,Upper East Side
548,6950,2.0,2,1150,2,15.0,6,0,0,0,0,0,0,1,0,Lower East Side
549,4650,1.0,1,670,2,20.0,17,1,0,0,0,0,0,0,0,Flatiron
550,3350,1.0,1,714,5,16.0,26,0,0,0,0,0,0,0,0,Midtown East
551,6854,3.0,2,2200,7,8.0,96,0,0,0,0,0,0,0,0,Upper East Side
552,3800,4.0,2,1500,5,1.0,96,0,0,0,0,0,0,0,0,Washington Heights
553,8500,2.0,2,1409,43,15.0,8,0,0,0,0,0,0,0,0,Battery Park City
554,2950,1.0,1,819,11,4.0,108,1,0,0,0,0,0,0,0,Lower East Side
555,6250,1.0,1,987,2,6.0,8,0,1,1,1,1,1,0,0,Midtown
556,7350,2.0,2,1380,10,20.0,30,1,0,0,0,0,0,0,0,Upper East Side
557,4750,1.0,1,851,7,9.0,12,0,0,0,0,0,0,0,0,Upper West Side
558,2720,0.0,1,265,9,5.0,0,0,0,0,0,0,0,0,0,Midtown East
559,2495,1.0,1,600,3,6.0,76,1,0,1,0,0,1,0,0,Upper West Side
560,2150,1.0,1,600,5,2.0,126,0,0,0,0,0,0,0,0,Upper West Side
561,2950,0.0,1,600,2,9.0,90,1,0,0,0,0,0,0,0,Financial District
562,2700,0.0,1,450,7,4.0,115,0,0,0,1,0,0,0,0,West Village
563,3341,0.0,1,623,4,12.0,47,1,0,0,0,0,0,0,0,Financial District
564,5300,2.0,2,1050,7,7.0,30,1,0,1,1,1,1,0,1,Upper East Side
565,3400,1.0,1,623,2,11.0,89,0,0,0,1,1,0,0,1,Midtown
566,6900,3.0,1,2200,1,4.0,116,0,0,0,0,0,0,0,0,Soho
567,2690,1.0,1,600,1,9.0,87,0,0,0,0,0,0,0,0,Midtown East
568,2000,1.0,1,600,8,2.0,106,0,0,0,0,0,0,0,0,Upper East Side
569,3950,0.0,1,929,1,19.0,102,0,0,0,1,0,0,0,0,Financial District
570,2600,0.0,1,428,12,4.0,8,0,1,1,1,1,1,0,1,Midtown West
571,15000,2.0,2,1700,2,18.0,80,0,0,0,0,0,0,0,0,Upper West Side
572,13900,3.0,3,2000,5,5.0,2,0,0,0,0,0,0,0,0,Tribeca
573,2990,1.0,1,504,6,4.0,113,1,0,0,0,0,0,0,0,Upper West Side
574,4795,2.0,2,1015,8,18.0,29,0,0,0,1,1,0,0,1,Upper East Side
575,2850,2.0,1,750,7,5.0,106,0,0,0,0,0,0,0,0,Upper East Side
576,3500,2.0,1,1000,6,19.0,57,0,0,0,0,0,0,0,0,Midtown East
577,6995,1.0,1,800,2,30.0,86,0,0,0,1,1,0,0,1,Central Park South
578,6500,1.0,1,1218,2,5.0,101,0,1,0,1,1,0,1,0,Tribeca
579,2700,0.0,1,450,3,2.0,15,1,0,0,0,0,0,0,0,Midtown West
580,7500,4.0,2,1500,3,4.0,55,0,0,0,0,1,0,1,0,Upper West Side
581,5700,1.0,1,940,2,14.0,13,0,0,0,1,0,0,0,0,Midtown
582,3900,1.0,1,560,2,1.0,106,0,1,0,0,0,0,0,1,West Village
583,4195,1.0,1,700,7,8.0,6,0,0,0,0,0,0,0,0,Gramercy Park
584,7290,3.0,2,1164,2,15.0,0,1,0,0,0,0,0,0,0,Midtown East
585,3800,1.0,1,900,2,3.0,52,0,1,1,1,1,1,0,1,Greenwich Village
586,3410,1.0,1,850,3,6.0,66,0,1,1,1,1,1,0,1,Chelsea
587,2900,0.0,1,525,3,23.0,11,1,1,1,0,1,1,0,0,Upper East Side
588,9250,2.0,2,1653,11,3.0,8,0,0,0,0,1,0,0,0,Upper East Side
589,13000,3.0,3,1973,5,9.0,2,0,0,0,0,0,0,0,0,Tribeca
590,10000,2.0,3,1840,1,6.0,54,0,0,0,0,0,0,0,0,Tribeca
591,4500,2.0,2,927,12,14.0,27,0,1,0,1,1,0,0,1,Midtown East
592,3000,1.0,1,600,5,10.0,30,0,0,0,1,1,0,0,1,Midtown East
593,2400,1.0,1,600,3,3.0,96,0,0,0,0,0,0,0,0,Midtown West
594,3000,1.0,1,615,12,4.0,8,0,0,0,0,0,0,0,0,Midtown West
595,6861,2.0,2,1231,2,17.0,16,1,0,0,0,0,0,0,0,Flatiron
596,6917,2.0,1,812,12,16.0,4,1,0,0,0,0,0,0,0,Midtown West
597,3800,1.0,1,850,4,6.0,85,0,0,0,0,0,0,0,0,Midtown East
598,3800,1.0,1,800,5,6.0,104,1,0,1,1,1,1,0,0,Upper West Side
599,9250,2.0,2,1266,1,9.0,89,1,0,0,0,0,0,0,0,Upper West Side
600,9995,2.0,2,1554,3,11.0,89,0,0,1,1,1,1,0,1,Upper East Side
601,5995,2.0,1,1200,4,12.0,90,0,1,1,1,0,1,0,0,Upper West Side
602,4280,1.0,1,875,43,27.0,10,0,0,1,1,1,1,0,0,Battery Park City
603,4000,2.0,1,774,10,56.0,27,1,0,0,0,0,0,0,0,Midtown East
604,4275,1.0,1,735,4,36.0,47,1,1,1,1,1,0,0,1,Upper West Side
605,3700,0.0,1,615,2,38.0,38,0,1,1,0,0,1,1,0,Midtown West
606,2395,0.0,1,550,8,2.0,32,0,1,0,1,1,0,0,1,Midtown East
607,9995,3.0,3,2100,6,13.0,33,0,0,0,0,0,0,0,0,Midtown East
608,6000,2.0,2,968,3,18.0,31,0,0,1,1,1,0,0,1,Battery Park City
609,2050,1.0,1,450,6,1.0,106,0,0,0,0,0,0,0,0,Gramercy Park
610,3000,0.0,1,450,2,11.0,87,0,0,0,0,0,1,0,0,Greenwich Village
611,4565,1.0,1,642,7,6.0,5,1,0,0,0,0,0,0,0,Chelsea
612,3800,1.0,1,840,4,12.0,55,0,0,0,0,0,0,0,0,Upper West Side
613,2900,2.0,2,1240,2,5.0,8,0,0,1,1,1,1,0,1,Washington Heights
614,13500,2.0,2,2011,9,83.0,15,0,1,0,1,1,0,1,1,Midtown East
615,1999,0.0,1,500,2,5.0,51,0,0,0,0,1,1,0,1,Midtown East
616,3100,1.0,1,849,7,3.0,12,0,0,1,1,1,0,0,0,Roosevelt Island
617,9750,2.0,1,1300,2,3.0,116,0,0,0,0,0,0,0,0,Soho
618,2500,0.0,1,470,3,3.0,59,0,0,0,0,0,0,0,0,Midtown
619,11500,3.0,2,1700,2,66.0,9,0,0,0,0,0,0,0,0,Financial District
620,3900,4.0,2,1100,4,4.0,106,0,0,0,0,0,0,0,0,Central Harlem
621,5400,3.0,1,1800,4,4.0,30,0,0,0,1,1,0,0,1,Midtown South
622,2425,0.0,1,518,7,2.0,116,0,0,0,0,0,0,0,0,Upper West Side
623,5940,1.0,1,709,3,30.0,6,1,0,0,0,0,0,0,0,Chelsea
624,10495,2.0,2,1549,4,7.0,115,0,0,0,0,0,0,0,0,Upper West Side
625,3500,1.0,1,700,3,12.0,29,0,0,0,1,1,0,0,1,Upper West Side
626,6055,2.0,2,962,12,12.0,4,1,0,0,0,0,0,0,0,Midtown West
627,11538,3.0,2,1540,1,6.0,89,1,0,0,0,0,0,0,0,Upper West Side
628,5900,2.0,2,1450,4,16.0,39,0,0,0,0,0,0,0,0,Upper West Side
629,4140,1.0,1,825,5,11.0,17,1,0,0,0,0,0,0,0,Upper West Side
